customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
ECOM_82,1,32,16,59.09,7,1.0,0
ECOM_43,0,40,53,38.68,9,0.0,0
ECOM_39,1,39,51,56.5,1,1.0,0
ECOM_76,0,36,65,72.28,8,1.0,0
ECOM_2,0,19,50,29.46,9,1.0,0
ECOM_44,1,40,20,80.15,4,1.0,0
ECOM_63,1,36,49,58.43,7,1.0,0
ECOM_85,0,53,11,38.32,4,0.0,0
ECOM_53,0,29,20,36.94,7,0.0,0
ECOM_12,0,62,28,53.14,7,0.0,0
ECOM_88,1,69,42,52.74,1,1.0,0
ECOM_47,0,25,9,104.31,4,0.0,0
ECOM_89,0,34,50,75.99,1,0.0,0
ECOM_81,1,22,63,75.66,1,0.0,0
ECOM_20,0,29,12,40.7,8,0.0,0
ECOM_27,0,23,40,98.48,1,1.0,0
ECOM_18,1,61,27,38.03,9,0.0,0
ECOM_16,0,59,26,81.51,4,0.0,0
ECOM_44,1,67,25,27.88,4,1.0,0
ECOM_83,0,18,38,109.83,2,1.0,0
ECOM_2,0,44,63,43.28,9,0.0,0
ECOM_69,0,35,35,87.67,7,0.0,0
ECOM_24,0,25,30,85.08,8,0.0,0
ECOM_43,0,42,67,86.95,1,1.0,0
ECOM_86,1,62,61,103.99,9,1.0,0
ECOM_24,0,34,27,41.93,4,0.0,0
ECOM_60,1,20,57,50.91,4,1.0,0
ECOM_49,1,58,28,54.18,4,0.0,0
ECOM_41,1,53,31,75.6,4,1.0,0
ECOM_2,0,45,3,67.2,7,1.0,0
ECOM_26,1,50,66,70.58,1,1.0,0
ECOM_83,0,46,24,118.94,1,0.0,0
ECOM_55,1,30,25,33.07,7,1.0,0
ECOM_52,0,35,44,49.46,9,1.0,0
ECOM_88,1,59,55,52.06,1,0.0,0
ECOM_20,0,56,43,105.09,2,1.0,0
ECOM_35,0,40,29,108.0,9,1.0,0
ECOM_60,1,36,22,97.78,7,1.0,0
ECOM_20,0,43,43,55.81,2,0.0,0
ECOM_4,1,29,69,46.61,9,0.0,0
ECOM_85,0,59,6,70.21,8,1.0,0
ECOM_71,1,42,64,62.74,2,1.0,0
ECOM_12,0,22,67,76.94,4,1.0,0
ECOM_47,0,59,37,44.24,1,0.0,0
ECOM_34,1,66,69,53.43,1,0.0,0
ECOM_13,0,55,13,62.29,2,0.0,0
ECOM_20,0,56,10,93.91,8,0.0,0
ECOM_88,1,68,22,60.35,8,0.0,0
ECOM_47,0,41,62,86.64,8,0.0,0
ECOM_24,0,55,40,47.2,7,1.0,0
ECOM_44,1,38,60,43.8,1,0.0,0
ECOM_70,0,69,63,60.79,8,0.0,0
ECOM_47,0,39,21,27.25,9,0.0,0
ECOM_41,1,55,46,40.98,9,0.0,0
ECOM_11,1,56,36,44.27,9,0.0,0
ECOM_24,0,52,53,82.26,2,1.0,0
ECOM_72,0,63,7,53.01,1,0.0,0
ECOM_47,0,30,58,108.69,4,1.0,0
ECOM_15,0,68,64,47.08,4,0.0,0
ECOM_60,1,55,34,88.2,7,0.0,0
ECOM_61,0,43,18,23.33,8,0.0,0
ECOM_79,1,49,67,98.63,8,0.0,0
ECOM_17,0,66,45,66.23,1,1.0,0
ECOM_46,0,43,15,61.77,2,0.0,0
ECOM_63,1,33,61,110.96,1,1.0,0
ECOM_7,1,31,21,65.39,9,0.0,0
ECOM_74,1,56,38,53.49,2,0.0,0
ECOM_38,1,45,22,57.11,8,0.0,0
ECOM_80,1,54,31,31.81,9,0.0,0
ECOM_31,1,67,32,97.59,9,0.0,0
ECOM_88,1,59,62,70.53,4,1.0,0
ECOM_5,0,19,20,87.88,2,0.0,0
ECOM_49,1,64,27,41.35,2,1.0,0
ECOM_98,1,37,53,26.03,4,0.0,0
ECOM_48,0,32,55,114.31,8,0.0,0
ECOM_80,1,48,30,91.55,1,1.0,0
ECOM_79,1,32,66,84.04,2,0.0,0
ECOM_59,1,55,16,80.4,8,1.0,0
ECOM_23,0,56,35,37.5,7,1.0,0
ECOM_12,0,59,26,109.01,2,1.0,0
ECOM_78,0,36,47,52.3,9,1.0,0
ECOM_21,1,54,33,45.68,7,1.0,0
ECOM_71,1,53,53,99.18,8,0.0,0
ECOM_5,0,67,5,105.79,4,0.0,0
ECOM_50,1,42,38,46.05,9,1.0,0
ECOM_90,1,33,16,69.6,2,0.0,0
ECOM_69,0,38,14,51.87,4,0.0,0
ECOM_89,0,67,42,43.0,1,1.0,0
ECOM_77,0,37,35,21.22,8,1.0,0
ECOM_10,1,18,67,106.51,2,0.0,0
ECOM_27,0,60,50,46.64,2,0.0,0
ECOM_28,1,47,3,89.22,4,1.0,0
ECOM_2,0,47,56,79.55,2,1.0,0
ECOM_6,1,44,10,49.89,4,0.0,0
ECOM_72,0,41,69,45.44,4,0.0,0
ECOM_14,0,23,8,95.7,2,1.0,0
ECOM_9,1,57,8,71.41,9,0.0,0
ECOM_72,0,62,64,56.89,7,1.0,0
ECOM_28,1,23,61,36.32,4,0.0,0
ECOM_99,1,41,58,68.97,9,1.0,0
ECOM_31,1,48,34,70.44,9,0.0,0
ECOM_84,0,65,38,94.32,8,1.0,0
ECOM_1,0,30,16,42.19,7,1.0,0
ECOM_100,0,42,49,22.09,4,1.0,0
ECOM_6,1,19,41,61.34,9,0.0,0
ECOM_19,1,25,4,33.97,7,1.0,0
ECOM_23,0,69,32,70.0,2,0.0,0
ECOM_23,0,67,28,33.14,9,1.0,0
ECOM_74,1,40,41,50.42,9,0.0,0
ECOM_3,1,61,48,75.54,1,1.0,0
ECOM_59,1,67,23,39.4,8,0.0,0
ECOM_13,0,34,25,27.42,4,0.0,0
ECOM_41,1,20,20,46.11,9,1.0,0
ECOM_41,1,34,57,100.59,8,1.0,0
ECOM_34,1,42,26,20.27,2,1.0,0
ECOM_26,1,31,31,84.91,9,1.0,0
ECOM_92,0,48,24,48.48,2,0.0,0
ECOM_88,1,66,41,27.93,7,1.0,0
ECOM_19,1,56,30,92.93,8,1.0,0
ECOM_87,1,19,39,45.93,8,1.0,0
ECOM_22,1,18,49,33.7,7,1.0,0
ECOM_82,1,63,62,64.34,1,1.0,0
ECOM_72,0,43,30,68.23,9,0.0,0
ECOM_100,0,47,35,42.71,8,0.0,0
ECOM_63,1,22,33,107.91,1,1.0,0
ECOM_77,0,18,47,67.48,4,0.0,0
ECOM_41,1,22,32,90.81,2,1.0,0
ECOM_69,0,21,27,85.65,4,0.0,0
ECOM_26,1,22,7,40.94,7,1.0,0
ECOM_43,0,56,54,99.75,7,0.0,0
ECOM_76,0,61,39,108.94,2,0.0,0
ECOM_51,0,37,34,34.26,1,0.0,0
ECOM_17,0,18,69,86.94,4,0.0,0
ECOM_83,0,49,53,56.36,7,1.0,0
ECOM_25,0,34,56,29.18,2,1.0,0
ECOM_94,0,70,55,23.23,2,0.0,0
ECOM_10,1,68,61,26.28,8,0.0,0
ECOM_42,1,60,35,61.45,8,1.0,0
ECOM_1,0,39,11,20.29,2,1.0,0
ECOM_86,1,56,62,85.23,9,1.0,0
ECOM_95,0,31,16,87.44,8,1.0,0
ECOM_47,0,43,64,85.45,9,0.0,0
ECOM_100,0,55,49,85.5,4,0.0,0
ECOM_16,0,19,58,52.79,1,1.0,0
ECOM_5,0,43,58,45.96,8,1.0,0
ECOM_95,0,21,55,20.81,1,1.0,0
ECOM_35,0,65,19,115.28,8,1.0,0
ECOM_96,1,39,23,97.59,4,0.0,0
ECOM_53,0,55,12,30.82,7,0.0,0
ECOM_45,0,39,49,27.19,8,0.0,0
ECOM_8,0,42,40,31.16,1,0.0,0
ECOM_37,0,55,23,54.83,2,1.0,0
ECOM_67,0,23,61,39.19,2,0.0,0
ECOM_14,0,45,64,93.86,4,0.0,0
ECOM_43,0,36,5,59.87,2,0.0,0
ECOM_26,1,26,69,35.57,1,1.0,0
ECOM_51,0,50,14,33.98,8,0.0,0
ECOM_91,1,62,57,63.44,2,1.0,0
ECOM_95,0,52,32,96.14,2,0.0,0
ECOM_18,1,52,28,77.52,4,1.0,0
ECOM_1,0,47,62,80.46,1,0.0,0
ECOM_22,1,70,17,92.45,2,0.0,0
ECOM_19,1,50,11,51.41,4,0.0,0
ECOM_13,0,37,37,63.61,2,0.0,0
ECOM_39,1,54,24,39.03,8,0.0,0
ECOM_20,0,38,34,44.08,7,1.0,0
ECOM_93,0,52,30,36.56,7,0.0,0
ECOM_74,1,22,15,110.76,9,1.0,0
ECOM_48,0,20,26,85.42,4,0.0,0
ECOM_95,0,32,57,51.62,2,0.0,0
ECOM_49,1,52,59,112.63,4,1.0,0
ECOM_39,1,66,56,52.22,4,0.0,0
ECOM_47,0,47,68,78.94,4,0.0,0
ECOM_80,1,36,19,90.95,7,1.0,0
ECOM_10,1,27,40,27.58,4,0.0,0
ECOM_63,1,53,48,117.71,4,0.0,0
ECOM_72,0,38,55,37.99,1,1.0,0
ECOM_94,0,28,56,109.91,8,0.0,0
ECOM_57,0,56,59,118.59,7,0.0,0
ECOM_75,1,35,1,84.01,9,1.0,0
ECOM_20,0,41,36,111.15,9,0.0,0
ECOM_49,1,25,45,43.08,9,0.0,0
ECOM_44,1,50,53,89.25,4,0.0,0
ECOM_96,1,41,26,57.63,1,0.0,0
ECOM_12,0,33,28,102.36,8,0.0,0
ECOM_41,1,59,10,103.5,4,0.0,0
ECOM_35,0,28,15,111.98,9,1.0,0
ECOM_79,1,49,39,87.64,4,1.0,0
ECOM_67,0,41,40,43.88,7,1.0,0
ECOM_96,1,27,4,61.98,7,0.0,0
ECOM_50,1,59,43,35.15,8,0.0,0
ECOM_12,0,52,3,32.85,1,0.0,0
ECOM_66,0,20,39,42.67,2,0.0,0
ECOM_95,0,61,56,71.43,9,1.0,0
ECOM_13,0,59,37,70.14,9,0.0,0
ECOM_64,1,20,11,26.53,9,0.0,0
ECOM_64,1,38,42,28.67,8,1.0,0
ECOM_64,1,48,69,45.64,2,1.0,0
ECOM_27,0,49,46,46.97,1,1.0,0
ECOM_21,1,18,19,24.85,9,1.0,0
ECOM_56,0,55,60,81.59,7,0.0,0
ECOM_27,0,38,34,50.94,2,1.0,0
ECOM_42,1,60,34,45.42,7,1.0,0
ECOM_3,1,66,23,61.68,7,0.0,0
ECOM_49,1,45,61,69.04,1,0.0,0
ECOM_87,1,47,30,45.31,7,0.0,0
ECOM_43,0,27,33,111.43,1,1.0,0
ECOM_36,0,41,30,116.11,8,1.0,0
ECOM_91,1,64,38,105.14,9,0.0,0
ECOM_95,0,68,46,86.85,9,1.0,0
ECOM_28,1,50,23,112.4,1,1.0,0
ECOM_21,1,47,42,27.51,1,0.0,0
ECOM_26,1,24,14,68.55,4,1.0,0
ECOM_13,0,21,4,46.64,9,1.0,0
ECOM_92,0,64,39,101.52,2,1.0,0
ECOM_83,0,23,38,108.81,1,0.0,0
ECOM_89,0,59,48,84.71,8,1.0,0
ECOM_99,1,34,68,44.18,2,1.0,0
ECOM_65,0,38,32,57.28,4,0.0,0
ECOM_29,1,61,2,54.76,8,0.0,0
ECOM_35,0,19,18,23.8,2,1.0,0
ECOM_71,1,68,39,96.88,9,0.0,0
ECOM_78,0,54,53,47.6,1,1.0,0
ECOM_8,0,25,49,36.96,8,0.0,0
ECOM_85,0,61,20,43.48,1,0.0,0
ECOM_17,0,49,69,79.78,8,1.0,0
ECOM_39,1,62,43,40.76,9,1.0,0
ECOM_27,0,54,11,23.85,2,0.0,0
ECOM_86,1,56,37,79.25,9,1.0,0
ECOM_24,0,61,63,39.11,2,1.0,0
ECOM_25,0,42,21,71.07,7,0.0,0
ECOM_18,1,26,6,20.78,1,1.0,0
ECOM_78,0,34,45,83.08,7,1.0,0
ECOM_39,1,27,65,93.2,9,1.0,0
ECOM_9,1,57,35,24.3,8,1.0,0
ECOM_79,1,41,16,73.47,1,1.0,0
ECOM_7,1,46,46,30.02,1,0.0,0
ECOM_90,1,65,9,24.26,1,1.0,0
ECOM_41,1,45,20,104.1,4,1.0,0
ECOM_42,1,25,37,36.45,4,0.0,0
ECOM_28,1,38,13,102.18,2,1.0,0
ECOM_30,0,38,17,41.04,4,0.0,0
ECOM_95,0,53,56,35.52,4,1.0,0
ECOM_54,1,33,11,44.6,1,1.0,0
ECOM_46,0,68,34,25.11,2,1.0,0
ECOM_90,1,40,26,70.82,7,0.0,0
ECOM_37,0,21,61,86.02,9,0.0,0
ECOM_53,0,43,45,52.26,4,0.0,0
ECOM_31,1,47,16,44.38,4,1.0,0
ECOM_91,1,48,2,102.83,9,1.0,0
ECOM_25,0,24,13,60.35,1,1.0,0
ECOM_63,1,56,2,81.9,4,0.0,0
ECOM_36,0,54,44,82.36,4,1.0,0
ECOM_33,0,58,7,97.02,4,0.0,0
ECOM_1,0,49,4,46.91,2,0.0,0
ECOM_80,1,61,9,94.92,4,1.0,0
ECOM_55,1,70,55,104.69,7,1.0,0
ECOM_22,1,48,29,106.19,8,1.0,0
ECOM_1,0,52,51,36.58,9,1.0,0
ECOM_64,1,65,9,22.36,1,0.0,0
ECOM_25,0,63,58,115.54,7,0.0,0
ECOM_62,0,34,54,81.27,9,1.0,0
ECOM_73,1,32,43,64.55,7,0.0,0
ECOM_65,0,66,67,57.03,1,0.0,0
ECOM_45,0,36,48,27.67,1,1.0,0
ECOM_52,0,24,23,34.99,2,0.0,0
ECOM_98,1,51,48,98.55,1,0.0,0
ECOM_17,0,39,23,89.9,2,1.0,0
ECOM_18,1,25,41,67.04,2,1.0,0
ECOM_50,1,24,1,117.41,2,0.0,0
ECOM_100,0,34,23,113.1,9,0.0,0
ECOM_89,0,41,31,74.65,9,1.0,0
ECOM_18,1,61,34,62.32,9,0.0,0
ECOM_80,1,64,17,77.95,1,0.0,0
ECOM_48,0,31,48,64.2,2,1.0,0
ECOM_38,1,37,40,99.2,2,0.0,0
ECOM_22,1,26,19,100.96,7,0.0,0
ECOM_62,0,29,55,115.31,1,1.0,0
ECOM_45,0,59,4,102.64,1,0.0,0
ECOM_19,1,48,46,87.76,8,0.0,0
ECOM_100,0,61,39,78.12,4,1.0,0
ECOM_22,1,57,11,110.11,8,0.0,0
ECOM_91,1,58,5,24.92,1,1.0,0
ECOM_57,0,27,32,105.59,1,1.0,0
ECOM_22,1,44,10,60.99,7,0.0,0
ECOM_98,1,70,19,64.26,8,1.0,0
ECOM_21,1,19,16,89.56,9,0.0,0
ECOM_2,0,25,63,63.19,2,0.0,0
ECOM_94,0,62,46,51.84,1,1.0,0
ECOM_63,1,68,43,102.13,8,1.0,0
ECOM_25,0,28,39,20.1,4,0.0,0
ECOM_42,1,65,21,101.25,7,1.0,0
ECOM_95,0,69,11,92.17,8,1.0,0
ECOM_28,1,25,59,83.93,1,1.0,0
ECOM_75,1,62,49,29.59,7,0.0,0
ECOM_73,1,35,65,60.97,4,1.0,0
ECOM_26,1,48,22,63.5,2,1.0,0
ECOM_6,1,39,60,66.64,4,1.0,0
ECOM_38,1,19,40,87.73,4,1.0,0
ECOM_60,1,40,25,110.32,1,0.0,0
ECOM_78,0,19,32,71.88,9,1.0,0
ECOM_46,0,37,23,53.56,1,0.0,0
ECOM_53,0,36,40,62.45,4,1.0,0
ECOM_48,0,51,44,71.43,9,1.0,0
ECOM_97,1,41,36,29.52,9,1.0,0
ECOM_74,1,58,56,22.91,8,1.0,0
ECOM_48,0,23,64,60.04,1,0.0,0
ECOM_29,1,38,9,109.7,1,0.0,0
ECOM_69,0,24,13,77.73,7,0.0,0
ECOM_59,1,47,1,103.1,8,0.0,0
ECOM_37,0,52,43,103.37,1,0.0,0
ECOM_31,1,54,39,71.45,8,1.0,0
ECOM_25,0,58,15,61.39,2,0.0,0
ECOM_1,0,30,68,118.21,7,1.0,0
ECOM_38,1,22,63,104.15,4,0.0,0
ECOM_38,1,68,31,33.27,1,1.0,0
ECOM_33,0,55,65,24.93,2,0.0,0
ECOM_13,0,39,39,80.83,1,0.0,0
ECOM_58,1,35,30,80.12,4,0.0,0
ECOM_3,1,47,22,39.08,7,0.0,0
ECOM_22,1,57,63,57.68,9,0.0,0
ECOM_57,0,19,59,53.53,9,1.0,0
ECOM_26,1,41,16,114.0,7,0.0,0
ECOM_52,0,40,42,53.71,2,0.0,0
ECOM_40,1,37,56,112.21,1,0.0,0
ECOM_70,0,64,1,98.02,9,1.0,0
ECOM_20,0,27,63,26.28,1,0.0,0
ECOM_64,1,40,68,70.87,4,1.0,0
ECOM_7,1,60,26,58.64,1,0.0,0
ECOM_83,0,38,49,106.09,9,0.0,0
ECOM_71,1,57,51,104.58,2,1.0,0
ECOM_88,1,49,41,86.64,7,0.0,0
ECOM_22,1,56,36,24.63,4,0.0,0
ECOM_91,1,39,53,37.59,1,0.0,0
ECOM_52,0,24,44,98.93,7,0.0,0
ECOM_24,0,62,66,46.44,9,0.0,0
ECOM_27,0,20,44,52.25,4,1.0,0
ECOM_27,0,46,55,85.43,7,0.0,0
ECOM_42,1,61,7,26.74,1,1.0,0
ECOM_54,1,67,35,36.11,8,0.0,0
ECOM_4,1,67,44,62.26,1,0.0,0
ECOM_38,1,57,32,108.68,2,1.0,0
ECOM_75,1,46,50,63.11,2,0.0,0
ECOM_57,0,55,25,103.89,8,1.0,0
ECOM_36,0,54,3,86.2,8,0.0,0
ECOM_49,1,44,49,89.88,1,0.0,0
ECOM_21,1,23,33,56.93,9,1.0,0
ECOM_12,0,59,43,46.02,9,0.0,0
ECOM_68,1,38,64,87.54,8,0.0,0
ECOM_12,0,56,67,63.19,4,0.0,0
ECOM_45,0,34,34,57.18,8,1.0,0
ECOM_26,1,56,55,84.92,1,0.0,0
ECOM_46,0,63,19,101.48,2,0.0,0
ECOM_70,0,29,39,115.0,9,0.0,0
ECOM_57,0,31,46,66.74,7,1.0,0
ECOM_100,0,50,64,59.16,7,0.0,0
ECOM_80,1,22,14,45.95,8,1.0,0
ECOM_100,0,51,35,71.47,4,0.0,0
ECOM_56,0,65,26,20.32,1,0.0,0
ECOM_84,0,49,33,112.17,4,1.0,0
ECOM_93,0,46,1,56.74,1,1.0,0
ECOM_58,1,56,47,98.57,7,1.0,0
ECOM_67,0,34,26,26.35,9,1.0,0
ECOM_19,1,47,57,88.98,7,0.0,0
ECOM_73,1,39,8,24.32,1,0.0,0
ECOM_62,0,66,15,93.27,1,1.0,0
ECOM_23,0,35,38,119.11,2,1.0,0
ECOM_27,0,33,63,73.97,9,1.0,0
ECOM_10,1,61,57,39.46,1,1.0,0
ECOM_98,1,48,44,76.29,1,0.0,0
ECOM_83,0,41,22,82.34,1,0.0,0
ECOM_18,1,42,53,47.82,9,1.0,0
ECOM_50,1,54,25,47.32,9,1.0,0
ECOM_54,1,64,64,41.34,9,1.0,0
ECOM_38,1,40,25,51.75,9,1.0,0
ECOM_91,1,24,55,29.86,1,0.0,0
ECOM_82,1,45,19,73.57,7,0.0,0
ECOM_22,1,50,16,108.97,7,0.0,0
ECOM_66,0,38,3,54.3,1,1.0,0
ECOM_23,0,23,11,37.48,9,0.0,0
ECOM_32,1,61,50,104.54,7,0.0,0
ECOM_70,0,19,31,55.68,9,0.0,0
ECOM_61,0,56,61,58.31,1,0.0,0
ECOM_96,1,38,49,44.23,9,0.0,0
ECOM_60,1,24,20,84.25,2,1.0,0
ECOM_1,0,62,67,75.35,1,1.0,0
ECOM_30,0,35,65,44.11,2,0.0,0
ECOM_50,1,67,18,30.27,9,1.0,0
ECOM_17,0,68,53,30.48,2,1.0,0
ECOM_14,0,42,42,25.64,1,1.0,0
ECOM_2,0,69,14,94.93,2,0.0,0
ECOM_10,1,60,18,46.25,1,0.0,0
ECOM_42,1,29,10,94.82,1,0.0,0
ECOM_71,1,35,22,53.31,9,0.0,0
ECOM_96,1,39,61,49.06,1,1.0,0
ECOM_17,0,59,47,73.22,7,1.0,0
ECOM_19,1,43,58,77.19,4,1.0,0
ECOM_78,0,39,23,61.11,4,0.0,0
ECOM_43,0,38,17,31.19,1,1.0,0
ECOM_75,1,42,23,108.89,9,1.0,0
ECOM_17,0,51,57,86.34,7,0.0,0
ECOM_32,1,41,13,21.71,2,0.0,0
ECOM_52,0,66,38,38.59,2,0.0,0
ECOM_84,0,22,53,88.95,9,1.0,0
ECOM_13,0,69,46,103.42,7,0.0,0
ECOM_70,0,55,11,72.18,7,0.0,0
ECOM_24,0,60,60,65.34,9,0.0,0
ECOM_36,0,51,1,77.84,1,1.0,0
ECOM_95,0,55,27,79.84,2,0.0,0
ECOM_1,0,60,59,47.34,1,1.0,0
ECOM_18,1,68,28,92.78,4,1.0,0
ECOM_70,0,32,22,30.49,9,1.0,0
ECOM_62,0,52,14,98.45,2,1.0,0
ECOM_75,1,58,58,34.31,1,1.0,0
ECOM_22,1,59,56,90.83,8,1.0,0
ECOM_12,0,29,35,64.33,2,1.0,0
ECOM_60,1,26,67,72.08,2,0.0,0
ECOM_86,1,45,48,103.32,7,1.0,0
ECOM_9,1,21,6,42.85,9,0.0,0
ECOM_26,1,50,24,93.52,8,1.0,0
ECOM_79,1,29,10,71.17,1,1.0,0
ECOM_86,1,37,8,23.57,8,1.0,0
ECOM_4,1,49,42,99.57,9,0.0,0
ECOM_75,1,43,17,83.16,9,0.0,0
ECOM_21,1,18,33,41.19,4,1.0,0
ECOM_61,0,44,23,83.87,9,0.0,0
ECOM_26,1,53,67,55.37,7,1.0,0
ECOM_7,1,62,13,70.45,2,0.0,0
ECOM_44,1,48,48,60.6,7,1.0,0
ECOM_70,0,37,45,92.91,8,0.0,0
ECOM_65,0,33,54,71.8,2,0.0,0
ECOM_94,0,52,9,72.85,9,1.0,0
ECOM_19,1,27,14,113.63,7,1.0,0
ECOM_3,1,26,31,112.06,1,0.0,0
ECOM_78,0,48,50,55.74,9,1.0,0
ECOM_48,0,68,67,118.29,4,1.0,0
ECOM_71,1,56,46,75.82,4,0.0,0
ECOM_47,0,37,1,108.22,1,1.0,0
ECOM_1,0,63,31,115.03,1,1.0,0
ECOM_87,1,33,52,75.31,2,1.0,0
ECOM_82,1,25,49,71.2,8,0.0,0
ECOM_75,1,63,57,58.94,9,0.0,0
ECOM_92,0,54,58,95.21,1,1.0,0
ECOM_29,1,53,30,68.37,9,1.0,0
ECOM_17,0,38,10,93.4,2,0.0,0
ECOM_16,0,29,55,54.12,1,0.0,0
ECOM_33,0,25,28,84.06,8,1.0,0
ECOM_72,0,69,28,118.23,8,0.0,0
ECOM_44,1,51,12,60.11,8,0.0,0
ECOM_48,0,27,38,106.81,4,1.0,0
ECOM_2,0,44,10,27.29,2,0.0,0
ECOM_4,1,24,6,78.97,1,1.0,0
ECOM_88,1,69,60,35.13,4,1.0,0
ECOM_33,0,64,48,119.91,1,0.0,0
ECOM_83,0,18,16,33.89,2,0.0,0
ECOM_28,1,63,18,67.98,9,1.0,0
ECOM_87,1,35,13,107.47,8,0.0,0
ECOM_4,1,52,40,43.12,7,1.0,0
ECOM_98,1,33,63,74.14,8,1.0,0
ECOM_88,1,39,48,64.06,1,0.0,0
ECOM_28,1,23,14,60.82,8,0.0,0
ECOM_68,1,27,58,117.37,2,0.0,0
ECOM_96,1,26,67,89.47,2,0.0,0
ECOM_13,0,60,29,108.14,2,0.0,0
ECOM_67,0,53,61,84.96,7,1.0,0
ECOM_26,1,37,46,43.03,4,0.0,0
ECOM_85,0,19,18,34.08,2,1.0,0
ECOM_30,0,48,39,22.13,8,1.0,0
ECOM_33,0,43,24,75.53,1,0.0,0
ECOM_90,1,30,35,110.03,4,1.0,0
ECOM_34,1,27,43,60.59,7,0.0,0
ECOM_56,0,50,23,97.02,4,0.0,0
ECOM_81,1,50,63,71.97,8,0.0,0
ECOM_34,1,39,5,33.44,1,0.0,0
ECOM_61,0,31,55,107.12,4,0.0,0
ECOM_78,0,34,18,25.72,1,1.0,0
ECOM_21,1,31,3,34.58,4,1.0,0
ECOM_44,1,22,2,114.92,4,0.0,0
ECOM_7,1,51,52,91.48,2,1.0,0
ECOM_53,0,40,4,76.81,1,1.0,0
ECOM_88,1,49,11,92.22,8,0.0,0
ECOM_91,1,70,59,76.01,2,0.0,0
ECOM_23,0,67,16,25.14,4,1.0,0
ECOM_91,1,23,50,52.59,2,1.0,0
ECOM_80,1,23,31,42.2,7,1.0,0
ECOM_28,1,39,11,118.58,8,1.0,0
ECOM_93,0,61,13,66.66,7,0.0,0
ECOM_23,0,20,14,59.15,7,1.0,0
ECOM_77,0,28,9,32.79,4,0.0,0
ECOM_32,1,24,8,76.27,8,1.0,0
ECOM_100,0,28,27,66.14,7,0.0,0
ECOM_21,1,24,40,61.0,1,0.0,0
ECOM_29,1,67,12,51.9,4,0.0,0
ECOM_58,1,24,67,96.26,7,0.0,0
ECOM_97,1,40,52,43.08,1,0.0,0
ECOM_34,1,30,44,52.26,9,0.0,0
ECOM_12,0,42,49,26.1,8,0.0,0
ECOM_30,0,62,2,24.47,7,0.0,0
ECOM_17,0,41,16,105.04,1,1.0,0
ECOM_55,1,21,42,70.6,8,1.0,0
ECOM_96,1,50,2,92.19,1,1.0,0
ECOM_64,1,62,46,44.9,1,1.0,0
ECOM_90,1,67,9,47.97,8,0.0,0
ECOM_19,1,27,66,63.73,2,1.0,0
ECOM_64,1,31,24,54.89,4,1.0,0
ECOM_76,0,65,17,76.29,8,1.0,0
ECOM_11,1,26,44,112.54,8,1.0,0
ECOM_46,0,59,2,48.61,1,0.0,0
ECOM_87,1,55,58,108.92,4,1.0,0
ECOM_11,1,26,39,102.47,8,0.0,0
ECOM_96,1,51,13,105.7,1,1.0,0
ECOM_7,1,60,50,104.0,2,1.0,0
ECOM_47,0,70,48,64.99,7,1.0,0
ECOM_73,1,70,32,72.48,7,1.0,0
ECOM_67,0,53,48,75.08,4,0.0,0
ECOM_37,0,43,49,113.15,8,0.0,0
ECOM_47,0,61,33,85.59,7,1.0,0
ECOM_6,1,50,64,34.14,4,0.0,0
ECOM_19,1,29,27,119.93,7,0.0,0
ECOM_24,0,42,31,40.99,9,0.0,0
ECOM_73,1,19,11,45.07,8,0.0,0
ECOM_87,1,51,1,93.71,2,1.0,0
ECOM_1,0,68,58,73.95,4,0.0,0
ECOM_12,0,54,45,116.53,8,1.0,0
ECOM_38,1,63,34,100.41,8,1.0,0
ECOM_18,1,67,69,49.66,1,1.0,0
ECOM_67,0,18,3,117.5,7,1.0,0
ECOM_90,1,59,8,53.12,4,0.0,0
ECOM_26,1,30,38,37.14,9,1.0,0
ECOM_31,1,59,15,45.78,7,0.0,0
ECOM_45,0,38,62,38.44,8,0.0,0
ECOM_17,0,60,22,54.51,1,0.0,0
ECOM_16,0,52,60,44.91,8,1.0,0
ECOM_98,1,51,22,118.24,9,0.0,0
ECOM_95,0,62,18,78.69,4,1.0,0
ECOM_9,1,57,6,109.68,7,1.0,0
ECOM_39,1,39,26,105.53,9,1.0,0
ECOM_58,1,64,30,79.66,1,1.0,0
ECOM_16,0,39,42,106.86,2,0.0,0
ECOM_75,1,52,10,24.68,9,0.0,0
ECOM_38,1,32,59,62.86,4,0.0,0
ECOM_70,0,54,64,98.22,9,0.0,0
ECOM_77,0,23,16,62.61,1,0.0,0
ECOM_12,0,43,17,77.31,2,1.0,0
ECOM_85,0,65,40,109.94,2,0.0,0
ECOM_81,1,29,30,44.42,7,1.0,0
ECOM_2,0,53,30,118.64,1,1.0,0
ECOM_79,1,61,30,60.06,2,1.0,0
ECOM_29,1,53,49,37.08,2,0.0,0
ECOM_80,1,48,19,74.91,2,0.0,0
ECOM_57,0,58,10,33.29,9,1.0,0
ECOM_92,0,52,47,62.52,4,0.0,0
ECOM_31,1,21,25,106.26,4,0.0,0
ECOM_21,1,43,43,37.16,2,1.0,0
ECOM_67,0,51,43,111.59,7,1.0,0
ECOM_28,1,63,7,101.68,2,1.0,0
ECOM_51,0,54,17,69.05,4,0.0,0
ECOM_94,0,59,69,117.99,9,1.0,0
